English_code,Partial_translated_code,google_translated_code
"def multiply_matrices(A, B):
    a, b, c = A[0][0], A[0][1], A[1][0]
    d, e, f = B[0][0], B[0][1], B[1][0]
    
    return [
        [a*d + b*e, a*e + b*f],
        [c*d + e*d, c*e + e*f]
    ]


def power_matrix(A, n):
    if n == 0:
        return [[1, 0], [0, 1]]  # Identity matrix
    
    result = power_matrix(A, n // 2)
    result = multiply_matrices(result, result)
    
    if n % 2 == 1:
        result = multiply_matrices(result, A)
    
    return result


def fibonacci(n):
    if n == 0:
        return 0
    
    matrix = [[1, 1], [1, 0]]
    result = power_matrix(matrix, n - 1)
    
    return result[0][0]","καθόρισε multiply_matrices(A, B):
    a, b, c = A[0][0], A[0][1], A[1][0]
    d, e, f = B[0][0], B[0][1], B[1][0]
    
    επιστροφή [
        [a*d + b*e, a*e + b*f],
        [c*d + e*d, c*e + e*f]
    ]


καθόρισε power_matrix(A, n):
    αν n == 0:
        επιστροφή [[1, 0], [0, 1]] #Identity matrix
    
    result = power_matrix(A, n // 2)
    result = multiply_matrices(result, result)
    
    αν n % 2 == 1:
        result = multiply_matrices(result, A)
    
    επιστροφή result


καθόρισε fibonacci(n):
    αν n == 0:
        επιστροφή 0
    
    matrix = [[1, 1], [1, 0]]
    result = power_matrix(matrix, n - 1)
    
    επιστροφή result[0][0]","καθόρισε Πολλαπλασιάστε_μήτρες(ΕΝΑ, σι):
    ένα, σι, ντο = ΕΝΑ[0][0], ΕΝΑ[0][1], ΕΝΑ[1][0]
    ρε, μι, φά = σι[0][0], σι[0][1], σι[1][0]
    
    επιστροφή [
        [ένα*ρε + σι*μι, ένα*μι + σι*φά],
        [ντο*ρε + μι*ρε, ντο*μι + μι*φά]
    ]


καθόρισε πλέγμα_εξουσίας(ΕΝΑ, n):
    αν n == 0:
        επιστροφή [[1, 0], [0, 1]] # Μήτρα ταυτότητας
    
    αποτέλεσμα = πλέγμα_εξουσίας(ΕΝΑ, n // 2)
    αποτέλεσμα = Πολλαπλασιάστε_μήτρες(αποτέλεσμα, αποτέλεσμα)
    
    αν n % 2 == 1:
        αποτέλεσμα = Πολλαπλασιάστε_μήτρες(αποτέλεσμα, ΕΝΑ)
    
    επιστροφή αποτέλεσμα


καθόρισε φιαλιδάκια(n):
    αν n == 0:
        επιστροφή 0
    
    μήτρα = [[1, 1], [1, 0]]
    αποτέλεσμα = πλέγμα_εξουσίας(μήτρα, n - 1)
    
    επιστροφή αποτέλεσμα[0][0]"
"def debug_program(arr):
    n = len(arr)
    return binary_search(arr, 0, n - 1)

def binary_search(arr, start, end):
    if start > end:
        return -1
    
    mid = (start + end) // 2
    
    if arr[mid] == mid:
        return mid
    
    left_result = binary_search(arr, start, min(mid - 1, arr[mid]))
    right_result = binary_search(arr, max(mid + 1, arr[mid]), end)
    
    return max(left_result, right_result)","καθόρισε debug_program(arr):
    n = μήκος(arr)
    επιστροφή binary_search(arr, 0, n - 1)

καθόρισε binary_search(arr, start, end):
    αν start > end:
        επιστροφή -1
    
    mid = (start + end) // 2
    
    αν arr[mid] == mid:
        επιστροφή mid
    
    left_result = binary_search(arr, start, ελάχιστο(mid - 1, arr[mid]))
    right_result = binary_search(arr, μέγιστο(mid + 1, arr[mid]), end)
    
    επιστροφή μέγιστο(left_result, right_result)","καθόρισε πρόγραμμα_εντοπισμού_σφαλμάτων(arr):
    n = μήκος(arr)
    επιστροφή δυαδικής_αναζήτησης(arr, 0, n - 1)

καθόρισε δυαδικής_αναζήτησης(arr, αρχή, τέλος):
    αν αρχή > τέλος:
        επιστροφή -1
    
    στα_μέσα = (αρχή + τέλος) // 2
    
    αν arr[στα_μέσα] == στα_μέσα:
        επιστροφή στα_μέσα
    
    αριστερό_αποτέλεσμα = δυαδικής_αναζήτησης(arr, αρχή, ελάχιστο(στα_μέσα - 1, arr[στα_μέσα]))
    σωστό_αποτέλεσμα = δυαδικής_αναζήτησης(arr, μέγιστο(στα_μέσα + 1, arr[στα_μέσα]), τέλος)
    
    επιστροφή μέγιστο(αριστερό_αποτέλεσμα, σωστό_αποτέλεσμα)"
"import math

def power(x, y):
    # Check for invalid inputs
    if not isinstance(x, (int, float)) or not isinstance(y, int):
        return ""Error: Invalid input. Please enter numeric values for x and y.""

    # Check if x is between 1 and 10
    if not 1 <= x <= 10:
        return ""Error: x should be between 1 and 10.""

    # Check if y is between 0 and 5
    if not 0 <= y <= 5:
        return ""Error: y should be between 0 and 5.""

    # Custom algorithm for calculating power
    result = x ** y

    # Check if result exceeds threshold for scientific notation
    if result > 1e6:
        return ""{:.2e}"".format(result)
    else:
        return result

# Example usage
x = 2.5
y = 3
result = power(x, y)
print(result)","εισαγωγή math

καθόρισε power(x, y):
     #Check for invalid inputs
    αν όχι είναι_παράδειγμα(x, (ακέραιη, κινητής_υποδιαστολής)) ή όχι είναι_παράδειγμα(y, ακέραιη):
        επιστροφή ""Error: Invalid input. Please enter numeric values for x and y.""

     #Check if x is between 1 and 10
    αν όχι 1 <= x <= 10:
        επιστροφή ""Error: x should be between 1 and 10.""

     #Check if y is between 0 and 5
    αν όχι 0 <= y <= 5:
        επιστροφή ""Error: y should be between 0 and 5.""

     #Custom algorithm for calculating power
    result = x ** y

     #Check if result exceeds threshold for scientific notation
    αν result > 1e6:
        επιστροφή ""{:.2e}"".μορφή(result)
    αλλιώς:
        επιστροφή result

 #Example usage
x = 2.5
y = 3
result = power(x, y)
τύπωσε(result)","εισαγωγή μαθηματικά

καθόρισε εξουσία(x, y):
      # Ελέγξτε για μη έγκυρες εισόδους
    αν όχι είναι_παράδειγμα(x, (ακέραιη, κινητής_υποδιαστολής)) ή όχι είναι_παράδειγμα(y, ακέραιη):
        επιστροφή ""Error: Invalid input. Please enter numeric values for x and y.""

      # Ελέγξτε αν το x είναι μεταξύ 1 και 10
    αν όχι 1 <= x <= 10:
        επιστροφή ""Error: x should be between 1 and 10.""

      # Ελέγξτε αν το y είναι μεταξύ 0 και 5
    αν όχι 0 <= y <= 5:
        επιστροφή ""Error: y should be between 0 and 5.""

      # Προσαρμοσμένος αλγόριθμος για τον υπολογισμό της ισχύος
    αποτέλεσμα = x ** y

      # Ελέγξτε εάν το αποτέλεσμα υπερβαίνει το όριο για επιστημονική σημείωση
    αν αποτέλεσμα > 1Ε6:
        επιστροφή ""{:.2e}"".μορφή(αποτέλεσμα)
    αλλιώς:
        επιστροφή αποτέλεσμα

  # Παράδειγμα χρήσης
x = 2.5
y = 3
αποτέλεσμα = εξουσία(x, y)
τύπωσε(αποτέλεσμα)"
"def bubble_sort_descending(arr):
    n = len(arr)
    for i in range(n - 1):
        for j in range(n - i - 1):
            if arr[j] < arr[j + 1]:
                arr[j], arr[j + 1] = arr[j + 1], arr[j]
    return arr

arr = [3, 2, 1, 5, 4]
sorted_arr = bubble_sort_descending(arr)
print(sorted_arr)","καθόρισε bubble_sort_descending(arr):
    n = μήκος(arr)
    Για i σε εύρος(n - 1):
        Για j σε εύρος(n - i - 1):
            αν arr[j] < arr[j + 1]:
                arr[j], arr[j + 1] = arr[j + 1], arr[j]
    επιστροφή arr

arr = [3, 2, 1, 5, 4]
sorted_arr = bubble_sort_descending(arr)
τύπωσε(sorted_arr)","καθόρισε Φυσική_φούσκα_φθίνουσα(arr):
    n = μήκος(arr)
    Για εγώ σε εύρος(n - 1):
        Για j σε εύρος(n - εγώ - 1):
            αν arr[j] < arr[j + 1]:
                arr[j], arr[j + 1] = arr[j + 1], arr[j]
    επιστροφή arr

arr = [3, 2, 1, 5, 4]
ταξινομημένο_ARR = Φυσική_φούσκα_φθίνουσα(arr)
τύπωσε(ταξινομημένο_ARR)"
"def sum_prime_numbers(arr):
    def is_prime(n):
        if n <= 1:
            return False
        for i in range(2, int(n**0.5) + 1):
            if n % i == 0:
                return False
        return True

    prime_sum = 0
    for num in arr:
        if is_prime(num):
            prime_sum += num
    return prime_sum","καθόρισε sum_prime_numbers(arr):
    καθόρισε is_prime(n):
        αν n <= 1:
            επιστροφή Ψευδής
        Για i σε εύρος(2, ακέραιη(n**0.5) + 1):
            αν n % i == 0:
                επιστροφή Ψευδής
        επιστροφή Αληθής

    prime_sum = 0
    Για num σε arr:
        αν is_prime(num):
            prime_sum += num
    επιστροφή prime_sum","καθόρισε Αριθμοί_πρωταρχικών_αριθμών(arr):
    καθόρισε είναι_πρωταρχικός(n):
        αν n <= 1:
            επιστροφή Ψευδής
        Για εγώ σε εύρος(2, ακέραιη(n**0.5) + 1):
            αν n % εγώ == 0:
                επιστροφή Ψευδής
        επιστροφή Αληθής

    πρωταρχικό_ποσό = 0
    Για μειρό σε arr:
        αν είναι_πρωταρχικός(μειρό):
            πρωταρχικό_ποσό += μειρό
    επιστροφή πρωταρχικό_ποσό"
"def calculate_factorial(n):
    if n == 0:
        return 1
    else:
        return n * calculate_factorial(n - 1)

def calculate_factorials(arr):
    result = []
    for num in arr:
        result.append(calculate_factorial(num))
    return result

arr = [1, 2, 3, 4, 5]
factorials = calculate_factorials(arr)
print(factorials)","καθόρισε calculate_factorial(n):
    αν n == 0:
        επιστροφή 1
    αλλιώς:
        επιστροφή n * calculate_factorial(n - 1)

καθόρισε calculate_factorials(arr):
    result = []
    Για num σε arr:
        result.προσάρτησε(calculate_factorial(num))
    επιστροφή result

arr = [1, 2, 3, 4, 5]
factorials = calculate_factorials(arr)
τύπωσε(factorials)","καθόρισε Υπολογίστε_το_παράγοντα(n):
    αν n == 0:
        επιστροφή 1
    αλλιώς:
        επιστροφή n * Υπολογίστε_το_παράγοντα(n - 1)

καθόρισε Υπολογίστε_τα_παράγοντα(arr):
    αποτέλεσμα = []
    Για μειρό σε arr:
        αποτέλεσμα.προσάρτησε(Υπολογίστε_το_παράγοντα(μειρό))
    επιστροφή αποτέλεσμα

arr = [1, 2, 3, 4, 5]
παράγοντα = Υπολογίστε_τα_παράγοντα(arr)
τύπωσε(παράγοντα)"
"def count_vowels(text):
    vowels = ['a', 'e', 'i', 'o', 'u']
    vowel_counts = {vowel: 0 for vowel in vowels}
    
    for char in text:
        if char.lower() in vowels:
            vowel_counts[char.lower()] += 1
    
    return vowel_counts

text = ""Hello World!""
result = count_vowels(text)
print(result)","καθόρισε count_vowels(text):
    vowels = ['a', 'e', 'i', 'o', 'u']
    vowel_counts = {vowel: 0 Για vowel σε vowels}
    
    Για char σε text:
        αν char.πεζά() σε vowels:
            vowel_counts[char.πεζά()] += 1
    
    επιστροφή vowel_counts

text = ""Hello World!""
result = count_vowels(text)
τύπωσε(result)","καθόρισε μετράνε_φωνήεντα(κείμενο):
    φωνήελα = ['a', 'e', 'i', 'o', 'u']
    μετράει_φωνήεν = {φωνήεν: 0 Για φωνήεν σε φωνήελα}
    
    Για απανθρακώνω σε κείμενο:
        αν απανθρακώνω.πεζά() σε φωνήελα:
            μετράει_φωνήεν[απανθρακώνω.πεζά()] += 1
    
    επιστροφή μετράει_φωνήεν

κείμενο = ""Hello World!""
αποτέλεσμα = μετράνε_φωνήεντα(κείμενο)
τύπωσε(αποτέλεσμα)"
"import random

def generate_random_number():
    num = 0
    while bin(num).count('1') != 4:
        num = random.randint(0, 15)
    return num

random_number = generate_random_number()
print(random_number)","εισαγωγή random

καθόρισε generate_random_number():
    num = 0
    ενώ δυαδική(num).μέτρησε('1') != 4:
        num = random.randint(0, 15)
    επιστροφή num

random_number = generate_random_number()
τύπωσε(random_number)","εισαγωγή τυχαίος

καθόρισε Δημιουργήστε_τυχαίο_αριθμό():
    μειρό = 0
    ενώ δυαδική(μειρό).μέτρησε('1') != 4:
        μειρό = τυχαίος.randint(0, 15)
    επιστροφή μειρό

τυχαίος_αριθμός = Δημιουργήστε_τυχαίο_αριθμό()
τύπωσε(τυχαίος_αριθμός)"
"def multiply(a, b):
    # Calculate the sign of the result
    sign = -1 if (a < 0) ^ (b < 0) else 1

    # Convert both numbers to positive
    a = abs(a)
    b = abs(b)

    # Initialize the result
    result = 0

    # Multiply the numbers using bitwise operations
    while b:
        # If b is odd, add a to the result
        if b & 1:
            result += a

        # Shift a to the left by 1 bit
        a <<= 1

        # Shift b to the right by 1 bit
        b >>= 1

    return sign * result","καθόρισε multiply(a, b):
     #Calculate the sign of the result
    sign = -1 αν (a < 0) ^ (b < 0) αλλιώς 1

     #Convert both numbers to positive
    a = απόλ(a)
    b = απόλ(b)

     #Initialize the result
    result = 0

     #Multiply the numbers using bitwise operations
    ενώ b:
         #If b is odd, add a to the result
        αν b & 1:
            result += a

         #Shift a to the left by 1 bit
        a <<= 1

         #Shift b to the right by 1 bit
        b >>= 1

    επιστροφή sign * result","καθόρισε πολλαπλασιάζω(ένα, σι):
      # Υπολογίστε το σημάδι του αποτελέσματος
    σημείο = -1 αν (ένα < 0) ^ (σι < 0) αλλιώς 1

      # Μετατρέψτε τους δύο αριθμούς σε θετικά
    ένα = απόλ(ένα)
    σι = απόλ(σι)

      # Αρχικοποιήστε το αποτέλεσμα
    αποτέλεσμα = 0

      # Πολλαπλασιάστε τους αριθμούς χρησιμοποιώντας εργασίες bitwise
    ενώ σι:
          # Εάν το Β είναι περίεργο, προσθέστε το Α στο αποτέλεσμα
        αν σι & 1:
            αποτέλεσμα += ένα

          # Μετατόπιση Α προς τα αριστερά κατά 1 bit
        ένα <<= 1

          # Μετατόπιση Β προς τα δεξιά κατά 1 bit
        σι >>= 1

    επιστροφή σημείο * αποτέλεσμα"
"def find_longest_element(lst):
    longest_element = ''
    longest_index = -1
    longest_count = 0
    
    for i, element in enumerate(lst):
        if len(str(element)) > len(longest_element):
            longest_element = str(element)
            longest_index = i
            longest_count = 1
        elif len(str(element)) == len(longest_element):
            longest_count += 1
    
    return longest_element, longest_index, longest_count

# Example usage:
lst = [1, 2.5, 'abc', 'defg', 10.25, -5, 'abcdefg']
longest_element, longest_index, longest_count = find_longest_element(lst)

print(""Longest Element:"", longest_element)
print(""Index of Longest Element:"", longest_index)
print(""Total Occurrences of Longest Element:"", longest_count)","καθόρισε find_longest_element(lst):
    longest_element = ''
    longest_index = -1
    longest_count = 0
    
    Για i, element σε απαρίθμησε(lst):
        αν μήκος(συμβολοσειρά(element)) > μήκος(longest_element):
            longest_element = συμβολοσειρά(element)
            longest_index = i
            longest_count = 1
        αλλιώς_αν μήκος(συμβολοσειρά(element)) == μήκος(longest_element):
            longest_count += 1
    
    επιστροφή longest_element, longest_index, longest_count

 #Example usage:
lst = [1, 2.5, 'abc', 'defg', 10.25, -5, 'abcdefg']
longest_element, longest_index, longest_count = find_longest_element(lst)

τύπωσε(""Longest Element:"", longest_element)
τύπωσε(""Index of Longest Element:"", longest_index)
τύπωσε(""Total Occurrences of Longest Element:"", longest_count)","καθόρισε Βρείτε_το_μεγαλύτερο_στοιχείο(LST):
    μακρύτερο_στοιχείο = ''
    μεγαλύτερος_δείκτης = -1
    μεγαλύτερη_μέτρηση = 0
    
    Για εγώ, στοιχείο σε απαρίθμησε(LST):
        αν μήκος(συμβολοσειρά(στοιχείο)) > μήκος(μακρύτερο_στοιχείο):
            μακρύτερο_στοιχείο = συμβολοσειρά(στοιχείο)
            μεγαλύτερος_δείκτης = εγώ
            μεγαλύτερη_μέτρηση = 1
        αλλιώς_αν μήκος(συμβολοσειρά(στοιχείο)) == μήκος(μακρύτερο_στοιχείο):
            μεγαλύτερη_μέτρηση += 1
    
    επιστροφή μακρύτερο_στοιχείο, μεγαλύτερος_δείκτης, μεγαλύτερη_μέτρηση

  # Παράδειγμα χρήσης:
LST = [1, 2.5, 'abc', 'defg', 10.25, -5, 'abcdefg']
μακρύτερο_στοιχείο, μεγαλύτερος_δείκτης, μεγαλύτερη_μέτρηση = Βρείτε_το_μεγαλύτερο_στοιχείο(LST)

τύπωσε(""Longest Element:"", μακρύτερο_στοιχείο)
τύπωσε(""Index of Longest Element:"", μεγαλύτερος_δείκτης)
τύπωσε(""Total Occurrences of Longest Element:"", μεγαλύτερη_μέτρηση)"
"import math

def is_prime(num):
    if num <= 1:
        return ""Composite""

    for i in range(2, int(math.sqrt(num)) + 1):
        if num % i == 0:
            return ""Composite""

    return ""Prime""","εισαγωγή math

καθόρισε is_prime(num):
    αν num <= 1:
        επιστροφή ""Composite""

    Για i σε εύρος(2, ακέραιη(math.sqrt(num)) + 1):
        αν num % i == 0:
            επιστροφή ""Composite""

    επιστροφή ""Prime""","εισαγωγή μαθηματικά

καθόρισε είναι_πρωταρχικός(μειρό):
    αν μειρό <= 1:
        επιστροφή ""Composite""

    Για εγώ σε εύρος(2, ακέραιη(μαθηματικά.SQRT(μειρό)) + 1):
        αν μειρό % εγώ == 0:
            επιστροφή ""Composite""

    επιστροφή ""Prime"""
"def print_primes_without_five(lower, upper):
    # Step 1: Create a boolean array ""is_prime[0..upper]"" and initialize
    # all entries it as true.
    is_prime = [True] * (upper + 1)
    is_prime[0] = is_prime[1] = False

    # Step 2: Mark all the multiples of prime numbers starting from 2
    # as false.
    p = 2
    while p * p <= upper:
        if is_prime[p]:
            for i in range(p * p, upper + 1, p):
                is_prime[i] = False
        p += 1

    # Step 3: Print all prime numbers in the given range excluding
    # numbers containing the digit 5.
    for num in range(lower, upper + 1):
        if is_prime[num] and '5' not in str(num):
            print(num)","καθόρισε print_primes_without_five(πεζά, κεφαλαία):
     #Step 1: Create a boolean array ""is_prime[0..upper]"" and initialize
     #all entries it as true.
    is_prime = [Αληθής] * (κεφαλαία + 1)
    is_prime[0] = is_prime[1] = Ψευδής

     #Step 2: Mark all the multiples of prime numbers starting from 2
     #as false.
    p = 2
    ενώ p * p <= κεφαλαία:
        αν is_prime[p]:
            Για i σε εύρος(p * p, κεφαλαία + 1, p):
                is_prime[i] = Ψευδής
        p += 1

     #Step 3: Print all prime numbers in the given range excluding
     #numbers containing the digit 5.
    Για num σε εύρος(πεζά, κεφαλαία + 1):
        αν is_prime[num] και '5' όχι σε συμβολοσειρά(num):
            τύπωσε(num)","καθόρισε εκτυπώστε_primes_χωρίς_πέντε(πεζά, κεφαλαία):
      # Βήμα 1: Δημιουργήστε μια συστοιχία Boolean ""IS_Prime [0..upper]"" και αρχικοποιήστε
      # Όλες οι καταχωρήσεις είναι αλήθεια.
    είναι_πρωταρχικός = [Αληθής] * (κεφαλαία + 1)
    είναι_πρωταρχικός[0] = είναι_πρωταρχικός[1] = Ψευδής

      # Βήμα 2: Σημειώστε όλα τα πολλαπλάσια των πρωταρχικών αριθμών που ξεκινούν από 2
      # ως ψευδής.
    π. = 2
    ενώ π. * π. <= κεφαλαία:
        αν είναι_πρωταρχικός[π.]:
            Για εγώ σε εύρος(π. * π., κεφαλαία + 1, π.):
                είναι_πρωταρχικός[εγώ] = Ψευδής
        π. += 1

      # Βήμα 3: Εκτυπώστε όλους τους πρωταρχικούς αριθμούς στο δεδομένο εύρος εξαιρουμένων
      # αριθμοί που περιέχουν το ψηφίο 5.
    Για μειρό σε εύρος(πεζά, κεφαλαία + 1):
        αν είναι_πρωταρχικός[μειρό] και '5' όχι σε συμβολοσειρά(μειρό):
            τύπωσε(μειρό)"
"import time

# Function to check if a number is prime
def is_prime(n):
    if n < 2:
        return False
    for i in range(2, int(n**0.5) + 1):
        if n % i == 0:
            return False
    return True

# Caching mechanism for prime numbers
prime_cache = {}

# Modified function to check if a number is prime using caching
def is_prime_cached(n):
    if n in prime_cache:
        return prime_cache[n]
    prime = is_prime(n)
    prime_cache[n] = prime
    return prime

# Timer function
def timer(func):
    def wrapper(*args, **kwargs):
        start = time.time()
        result = func(*args, **kwargs)
        end = time.time()
        print(f""Execution time: {end - start} seconds"")
        return result
    return wrapper

# List comprehension to generate the list of prime numbers
@timer
def generate_prime_palindromic_fibonacci():
    return [num for num in range(10000, 20001) if is_prime_cached(num) and str(num) == str(num)[::-1] and is_fibonacci(num)]

# Function to check if a number is a Fibonacci number
def is_fibonacci(n):
    a, b = 0, 1
    while b < n:
        a, b = b, a + b
    return b == n

# Test the function
primes = generate_prime_palindromic_fibonacci()
print(primes)","εισαγωγή time

 #Function to check if a number is prime
καθόρισε is_prime(n):
    αν n < 2:
        επιστροφή Ψευδής
    Για i σε εύρος(2, ακέραιη(n**0.5) + 1):
        αν n % i == 0:
            επιστροφή Ψευδής
    επιστροφή Αληθής

 #Caching mechanism for prime numbers
prime_cache = {}

 #Modified function to check if a number is prime using caching
καθόρισε is_prime_cached(n):
    αν n σε prime_cache:
        επιστροφή prime_cache[n]
    prime = is_prime(n)
    prime_cache[n] = prime
    επιστροφή prime

 #Timer function
καθόρισε timer(func):
    καθόρισε wrapper(*args, **kwargs):
        start = time.time()
        result = func(*args, **kwargs)
        end = time.time()
        τύπωσε(f""Execution time: {end - start} seconds"")
        επιστροφή result
    επιστροφή wrapper

 #List comprehension to generate the list of prime numbers
@timer
καθόρισε generate_prime_palindromic_fibonacci():
    επιστροφή [num Για num σε εύρος(10000, 20001) αν is_prime_cached(num) και συμβολοσειρά(num) == συμβολοσειρά(num)[::-1] και is_fibonacci(num)]

 #Function to check if a number is a Fibonacci number
καθόρισε is_fibonacci(n):
    a, b = 0, 1
    ενώ b < n:
        a, b = b, a + b
    επιστροφή b == n

 #Test the function
primes = generate_prime_palindromic_fibonacci()
τύπωσε(primes)","εισαγωγή φορά

  # Λειτουργία για να ελέγξετε εάν ένας αριθμός είναι πρωταρχικός
καθόρισε είναι_πρωταρχικός(n):
    αν n < 2:
        επιστροφή Ψευδής
    Για εγώ σε εύρος(2, ακέραιη(n**0.5) + 1):
        αν n % εγώ == 0:
            επιστροφή Ψευδής
    επιστροφή Αληθής

  # Μηχανισμός προσωρινής αποθήκευσης για πρωταρχικούς αριθμούς
πρωταρχική_μνήμη = {}

  # Τροποποιημένη λειτουργία για να ελέγξετε εάν ένας αριθμός είναι πρωταρχικός χρησιμοποιώντας την προσωρινή αποθήκευση
καθόρισε είναι_πρωταρχική_προσωρινή_αποθήκευση(n):
    αν n σε πρωταρχική_μνήμη:
        επιστροφή πρωταρχική_μνήμη[n]
    πρώτος = είναι_πρωταρχικός(n)
    πρωταρχική_μνήμη[n] = πρώτος
    επιστροφή πρώτος

  # Λειτουργία χρονοδιακόπτη
καθόρισε μετρών_την_ώραν(δίδυμος):
    καθόρισε περικάλυμμα(*args, **kwargs):
        αρχή = φορά.φορά()
        αποτέλεσμα = δίδυμος(*args, **kwargs)
        τέλος = φορά.φορά()
        τύπωσε(φά""Execution time: {end - start} seconds"")
        επιστροφή αποτέλεσμα
    επιστροφή περικάλυμμα

  # Καταγράψτε την κατανόηση για τη δημιουργία της λίστας πρωταρχικών αριθμών
@μετρών_την_ώραν
καθόρισε Δημιουργήστε_το_Prime_Palindromic_Fibonacci():
    επιστροφή [μειρό Για μειρό σε εύρος(10000, 20001) αν είναι_πρωταρχική_προσωρινή_αποθήκευση(μειρό) και συμβολοσειρά(μειρό) == συμβολοσειρά(μειρό)[::-1] και είναι_ο_Fibonacci(μειρό)]

  # Λειτουργία για να ελέγξετε εάν ένας αριθμός είναι αριθμός Fibonacci
καθόρισε είναι_ο_Fibonacci(n):
    ένα, σι = 0, 1
    ενώ σι < n:
        ένα, σι = σι, ένα + σι
    επιστροφή σι == n

  # Δοκιμάστε τη λειτουργία
πρωταρχικός = Δημιουργήστε_το_Prime_Palindromic_Fibonacci()
τύπωσε(πρωταρχικός)"
"import math

def average_list(lst):
    if not lst:
        return None
    
    if len(lst) == 1:
        return lst[0]
    
    total = 0
    count = 0
    
    for num in lst:
        if not isinstance(num, (int, float)):
            raise ValueError(""List contains non-numeric elements"")
        
        if isinstance(num, complex):
            raise ValueError(""List contains complex numbers"")
        
        if math.isnan(num):
            raise ValueError(""List contains NaN values"")
        
        if math.isinf(num):
            raise ValueError(""List contains infinity or negative infinity values"")
        
        if abs(num) > 1e308:
            raise ValueError(""List contains numbers that are too large"")
        
        total += num
        count += 1
    
    return total / count","εισαγωγή math

καθόρισε average_list(lst):
    αν όχι lst:
        επιστροφή None
    
    αν μήκος(lst) == 1:
        επιστροφή lst[0]
    
    total = 0
    μέτρησε = 0
    
    Για num σε lst:
        αν όχι είναι_παράδειγμα(num, (ακέραιη, κινητής_υποδιαστολής)):
            έγειρε_εξαίρεση Σφάλμα_τιμής(""List contains non-numeric elements"")
        
        αν είναι_παράδειγμα(num, μιγαδική):
            έγειρε_εξαίρεση Σφάλμα_τιμής(""List contains complex numbers"")
        
        αν math.isnan(num):
            έγειρε_εξαίρεση Σφάλμα_τιμής(""List contains NaN values"")
        
        αν math.isinf(num):
            έγειρε_εξαίρεση Σφάλμα_τιμής(""List contains infinity or negative infinity values"")
        
        αν απόλ(num) > 1e308:
            έγειρε_εξαίρεση Σφάλμα_τιμής(""List contains numbers that are too large"")
        
        total += num
        μέτρησε += 1
    
    επιστροφή total / μέτρησε","εισαγωγή μαθηματικά

καθόρισε μέση_λίστα(LST):
    αν όχι LST:
        επιστροφή Κανένας
    
    αν μήκος(LST) == 1:
        επιστροφή LST[0]
    
    σύνολο = 0
    μέτρησε = 0
    
    Για μειρό σε LST:
        αν όχι είναι_παράδειγμα(μειρό, (ακέραιη, κινητής_υποδιαστολής)):
            έγειρε_εξαίρεση Σφάλμα_τιμής(""List contains non-numeric elements"")
        
        αν είναι_παράδειγμα(μειρό, μιγαδική):
            έγειρε_εξαίρεση Σφάλμα_τιμής(""List contains complex numbers"")
        
        αν μαθηματικά.ισινάνιο(μειρό):
            έγειρε_εξαίρεση Σφάλμα_τιμής(""List contains NaN values"")
        
        αν μαθηματικά.isinf(μειρό):
            έγειρε_εξαίρεση Σφάλμα_τιμής(""List contains infinity or negative infinity values"")
        
        αν απόλ(μειρό) > 1Ε308:
            έγειρε_εξαίρεση Σφάλμα_τιμής(""List contains numbers that are too large"")
        
        σύνολο += μειρό
        μέτρησε += 1
    
    επιστροφή σύνολο / μέτρησε"
