English_code,Partial_translated_code,google_translated_code
"def multiply_matrices(A, B):
    a, b, c = A[0][0], A[0][1], A[1][0]
    d, e, f = B[0][0], B[0][1], B[1][0]
    
    return [
        [a*d + b*e, a*e + b*f],
        [c*d + e*d, c*e + e*f]
    ]


def power_matrix(A, n):
    if n == 0:
        return [[1, 0], [0, 1]]  # Identity matrix
    
    result = power_matrix(A, n // 2)
    result = multiply_matrices(result, result)
    
    if n % 2 == 1:
        result = multiply_matrices(result, A)
    
    return result


def fibonacci(n):
    if n == 0:
        return 0
    
    matrix = [[1, 1], [1, 0]]
    result = power_matrix(matrix, n - 1)
    
    return result[0][0]","پێناسەکردن multiply_matrices(A, B):
    a, b, c = A[0][0], A[0][1], A[1][0]
    d, e, f = B[0][0], B[0][1], B[1][0]
    
    گەڕانەوە [
        [a*d + b*e, a*e + b*f],
        [c*d + e*d, c*e + e*f]
    ]


پێناسەکردن power_matrix(A, n):
    ئەگەر n == 0:
        گەڕانەوە [[1, 0], [0, 1]] #Identity matrix
    
    result = power_matrix(A, n // 2)
    result = multiply_matrices(result, result)
    
    ئەگەر n % 2 == 1:
        result = multiply_matrices(result, A)
    
    گەڕانەوە result


پێناسەکردن fibonacci(n):
    ئەگەر n == 0:
        گەڕانەوە 0
    
    matrix = [[1, 1], [1, 0]]
    result = power_matrix(matrix, n - 1)
    
    گەڕانەوە result[0][0]","پێناسەکردن Matrices_pirjimar(YEK, Bicî):
    yek, bicî, c = YEK[0][0], YEK[0][1], YEK[1][0]
    D, E, an = Bicî[0][0], Bicî[0][1], Bicî[1][0]
    
    گەڕانەوە [
        [yek*D + bicî*E, yek*E + bicî*an],
        [c*D + E*D, c*E + E*an]
    ]


پێناسەکردن Power_Matrix(YEK, N):
    ئەگەر N == 0:
        گەڕانەوە [[1, 0], [0, 1]] # Matrix nasname
    
    netîce = Power_Matrix(YEK, N // 2)
    netîce = Matrices_pirjimar(netîce, netîce)
    
    ئەگەر N % 2 == 1:
        netîce = Matrices_pirjimar(netîce, YEK)
    
    گەڕانەوە netîce


پێناسەکردن fibonacci(N):
    ئەگەر N == 0:
        گەڕانەوە 0
    
    matrix = [[1, 1], [1, 0]]
    netîce = Power_Matrix(matrix, N - 1)
    
    گەڕانەوە netîce[0][0]"
"def debug_program(arr):
    n = len(arr)
    return binary_search(arr, 0, n - 1)

def binary_search(arr, start, end):
    if start > end:
        return -1
    
    mid = (start + end) // 2
    
    if arr[mid] == mid:
        return mid
    
    left_result = binary_search(arr, start, min(mid - 1, arr[mid]))
    right_result = binary_search(arr, max(mid + 1, arr[mid]), end)
    
    return max(left_result, right_result)","پێناسەکردن debug_program(arr):
    n = درێژی(arr)
    گەڕانەوە binary_search(arr, 0, n - 1)

پێناسەکردن binary_search(arr, start, end):
    ئەگەر start > end:
        گەڕانەوە -1
    
    mid = (start + end) // 2
    
    ئەگەر arr[mid] == mid:
        گەڕانەوە mid
    
    left_result = binary_search(arr, start, کەمترین(mid - 1, arr[mid]))
    right_result = binary_search(arr, زۆرترین(mid + 1, arr[mid]), end)
    
    گەڕانەوە زۆرترین(left_result, right_result)","پێناسەکردن Bernameya_Debug(tar):
    N = درێژی(tar)
    گەڕانەوە binary_lêgerîn(tar, 0, N - 1)

پێناسەکردن binary_lêgerîn(tar, destpêkirin, dawî):
    ئەگەر destpêkirin > dawî:
        گەڕانەوە -1
    
    dî = (destpêkirin + dawî) // 2
    
    ئەگەر tar[dî] == dî:
        گەڕانەوە dî
    
    Encama_çepê = binary_lêgerîn(tar, destpêkirin, کەمترین(dî - 1, tar[dî]))
    encama_rast = binary_lêgerîn(tar, زۆرترین(dî + 1, tar[dî]), dawî)
    
    گەڕانەوە زۆرترین(Encama_çepê, encama_rast)"
"import math

def power(x, y):
    # Check for invalid inputs
    if not isinstance(x, (int, float)) or not isinstance(y, int):
        return ""Error: Invalid input. Please enter numeric values for x and y.""

    # Check if x is between 1 and 10
    if not 1 <= x <= 10:
        return ""Error: x should be between 1 and 10.""

    # Check if y is between 0 and 5
    if not 0 <= y <= 5:
        return ""Error: y should be between 0 and 5.""

    # Custom algorithm for calculating power
    result = x ** y

    # Check if result exceeds threshold for scientific notation
    if result > 1e6:
        return ""{:.2e}"".format(result)
    else:
        return result

# Example usage
x = 2.5
y = 3
result = power(x, y)
print(result)","هاوردەکردن math

پێناسەکردن power(x, y):
     #Check for invalid inputs
    ئەگەر نەخێر نموونەیە(x, (ژمارەیەکی_تەواو, خاڵی_هەڵدەفڕێت)) یان نەخێر نموونەیە(y, ژمارەیەکی_تەواو):
        گەڕانەوە ""Error: Invalid input. Please enter numeric values for x and y.""

     #Check if x is between 1 and 10
    ئەگەر نەخێر 1 <= x <= 10:
        گەڕانەوە ""Error: x should be between 1 and 10.""

     #Check if y is between 0 and 5
    ئەگەر نەخێر 0 <= y <= 5:
        گەڕانەوە ""Error: y should be between 0 and 5.""

     #Custom algorithm for calculating power
    result = x ** y

     #Check if result exceeds threshold for scientific notation
    ئەگەر result > 1e6:
        گەڕانەوە ""{:.2e}"".فۆرمات(result)
    ئی_تر:
        گەڕانەوە result

 #Example usage
x = 2.5
y = 3
result = power(x, y)
چاپکردن(result)","هاوردەکردن Zimanê_kanîn

پێناسەکردن erk(x, y):
      # Ji bo inputên nederbasdar binihêrin
    ئەگەر نەخێر نموونەیە(x, (ژمارەیەکی_تەواو, خاڵی_هەڵدەفڕێت)) یان نەخێر نموونەیە(y, ژمارەیەکی_تەواو):
        گەڕانەوە ""Error: Invalid input. Please enter numeric values for x and y.""

      # Kontrol bikin ka x di navbera 1 û 10 de ye
    ئەگەر نەخێر 1 <= x <= 10:
        گەڕانەوە ""Error: x should be between 1 and 10.""

      # Kontrol bikin ka y di navbera 0 û 5 de ye
    ئەگەر نەخێر 0 <= y <= 5:
        گەڕانەوە ""Error: y should be between 0 and 5.""

      # Algorîtmaya xwerû ji bo hesabkirina hêzê
    netîce = x ** y

      # Kontrol bikin ka encam ji benda ji bo danezana zanistî derbas dibe
    ئەگەر netîce > 1e6:
        گەڕانەوە ""{:.2e}"".فۆرمات(netîce)
    ئی_تر:
        گەڕانەوە netîce

  # Bikaranîna mînakî
x = 2.5
y = 3
netîce = erk(x, y)
چاپکردن(netîce)"
"def bubble_sort_descending(arr):
    n = len(arr)
    for i in range(n - 1):
        for j in range(n - i - 1):
            if arr[j] < arr[j + 1]:
                arr[j], arr[j + 1] = arr[j + 1], arr[j]
    return arr

arr = [3, 2, 1, 5, 4]
sorted_arr = bubble_sort_descending(arr)
print(sorted_arr)","پێناسەکردن bubble_sort_descending(arr):
    n = درێژی(arr)
    بۆ i لەناو ڕێژە(n - 1):
        بۆ j لەناو ڕێژە(n - i - 1):
            ئەگەر arr[j] < arr[j + 1]:
                arr[j], arr[j + 1] = arr[j + 1], arr[j]
    گەڕانەوە arr

arr = [3, 2, 1, 5, 4]
sorted_arr = bubble_sort_descending(arr)
چاپکردن(sorted_arr)","پێناسەکردن Bubble_Sort_Descending(tar):
    N = درێژی(tar)
    بۆ ez لەناو ڕێژە(N - 1):
        بۆ J لەناو ڕێژە(N - ez - 1):
            ئەگەر tar[J] < tar[J + 1]:
                tar[J], tar[J + 1] = tar[J + 1], tar[J]
    گەڕانەوە tar

tar = [3, 2, 1, 5, 4]
arr_teng_kirin = Bubble_Sort_Descending(tar)
چاپکردن(arr_teng_kirin)"
"def sum_prime_numbers(arr):
    def is_prime(n):
        if n <= 1:
            return False
        for i in range(2, int(n**0.5) + 1):
            if n % i == 0:
                return False
        return True

    prime_sum = 0
    for num in arr:
        if is_prime(num):
            prime_sum += num
    return prime_sum","پێناسەکردن sum_prime_numbers(arr):
    پێناسەکردن is_prime(n):
        ئەگەر n <= 1:
            گەڕانەوە هەڵە
        بۆ i لەناو ڕێژە(2, ژمارەیەکی_تەواو(n**0.5) + 1):
            ئەگەر n % i == 0:
                گەڕانەوە هەڵە
        گەڕانەوە ڕاست

    prime_sum = 0
    بۆ num لەناو arr:
        ئەگەر is_prime(num):
            prime_sum += num
    گەڕانەوە prime_sum","پێناسەکردن Hejmarên_Serokwezîr(tar):
    پێناسەکردن Serokwezîr_e(N):
        ئەگەر N <= 1:
            گەڕانەوە هەڵە
        بۆ ez لەناو ڕێژە(2, ژمارەیەکی_تەواو(N**0.5) + 1):
            ئەگەر N % ez == 0:
                گەڕانەوە هەڵە
        گەڕانەوە ڕاست

    Serokwezîr = 0
    بۆ n_ê لەناو tar:
        ئەگەر Serokwezîr_e(n_ê):
            Serokwezîr += n_ê
    گەڕانەوە Serokwezîr"
"def calculate_factorial(n):
    if n == 0:
        return 1
    else:
        return n * calculate_factorial(n - 1)

def calculate_factorials(arr):
    result = []
    for num in arr:
        result.append(calculate_factorial(num))
    return result

arr = [1, 2, 3, 4, 5]
factorials = calculate_factorials(arr)
print(factorials)","پێناسەکردن calculate_factorial(n):
    ئەگەر n == 0:
        گەڕانەوە 1
    ئی_تر:
        گەڕانەوە n * calculate_factorial(n - 1)

پێناسەکردن calculate_factorials(arr):
    result = []
    بۆ num لەناو arr:
        result.زیاد_بکە(calculate_factorial(num))
    گەڕانەوە result

arr = [1, 2, 3, 4, 5]
factorials = calculate_factorials(arr)
چاپکردن(factorials)","پێناسەکردن faktorek_hesab_bikin(N):
    ئەگەر N == 0:
        گەڕانەوە 1
    ئی_تر:
        گەڕانەوە N * faktorek_hesab_bikin(N - 1)

پێناسەکردن faktoran_hesab_bikin(tar):
    netîce = []
    بۆ n_ê لەناو tar:
        netîce.زیاد_بکە(faktorek_hesab_bikin(n_ê))
    گەڕانەوە netîce

tar = [1, 2, 3, 4, 5]
faktor = faktoran_hesab_bikin(tar)
چاپکردن(faktor)"
"def count_vowels(text):
    vowels = ['a', 'e', 'i', 'o', 'u']
    vowel_counts = {vowel: 0 for vowel in vowels}
    
    for char in text:
        if char.lower() in vowels:
            vowel_counts[char.lower()] += 1
    
    return vowel_counts

text = ""Hello World!""
result = count_vowels(text)
print(result)","پێناسەکردن count_vowels(text):
    vowels = ['a', 'e', 'i', 'o', 'u']
    vowel_counts = {vowel: 0 بۆ vowel لەناو vowels}
    
    بۆ char لەناو text:
        ئەگەر char.کەمتر() لەناو vowels:
            vowel_counts[char.کەمتر()] += 1
    
    گەڕانەوە vowel_counts

text = ""Hello World!""
result = count_vowels(text)
چاپکردن(result)","پێناسەکردن Vîdyoyên_hejmartin(nivîstok):
    dîmenên = ['a', 'e', 'i', 'o', 'u']
    hejmartin_vokal = {dengdar: 0 بۆ dengdar لەناو dîmenên}
    
    بۆ ekar لەناو nivîstok:
        ئەگەر ekar.کەمتر() لەناو dîmenên:
            hejmartin_vokal[ekar.کەمتر()] += 1
    
    گەڕانەوە hejmartin_vokal

nivîstok = ""Hello World!""
netîce = Vîdyoyên_hejmartin(nivîstok)
چاپکردن(netîce)"
"import random

def generate_random_number():
    num = 0
    while bin(num).count('1') != 4:
        num = random.randint(0, 15)
    return num

random_number = generate_random_number()
print(random_number)","هاوردەکردن random

پێناسەکردن generate_random_number():
    num = 0
    لەکاتێکدا دوودوویی(num).گێرانەوە('1') != 4:
        num = random.randint(0, 15)
    گەڕانەوە num

random_number = generate_random_number()
چاپکردن(random_number)","هاوردەکردن bêpayîn

پێناسەکردن Jimareya_rastîn_hilberînin():
    n_ê = 0
    لەکاتێکدا دوودوویی(n_ê).گێرانەوە('1') != 4:
        n_ê = bêpayîn.Rarint(0, 15)
    گەڕانەوە n_ê

Hejmara_Rastîn = Jimareya_rastîn_hilberînin()
چاپکردن(Hejmara_Rastîn)"
"def multiply(a, b):
    # Calculate the sign of the result
    sign = -1 if (a < 0) ^ (b < 0) else 1

    # Convert both numbers to positive
    a = abs(a)
    b = abs(b)

    # Initialize the result
    result = 0

    # Multiply the numbers using bitwise operations
    while b:
        # If b is odd, add a to the result
        if b & 1:
            result += a

        # Shift a to the left by 1 bit
        a <<= 1

        # Shift b to the right by 1 bit
        b >>= 1

    return sign * result","پێناسەکردن multiply(a, b):
     #Calculate the sign of the result
    sign = -1 ئەگەر (a < 0) ^ (b < 0) ئی_تر 1

     #Convert both numbers to positive
    a = بەهای_ڕەها(a)
    b = بەهای_ڕەها(b)

     #Initialize the result
    result = 0

     #Multiply the numbers using bitwise operations
    لەکاتێکدا b:
         #If b is odd, add a to the result
        ئەگەر b & 1:
            result += a

         #Shift a to the left by 1 bit
        a <<= 1

         #Shift b to the right by 1 bit
        b >>= 1

    گەڕانەوە sign * result","پێناسەکردن zêdekirin(yek, bicî):
      # Nîşana encamê hesab bike
    nîşan = -1 ئەگەر (yek < 0) ^ (bicî < 0) ئی_تر 1

      # Her du hejmar bi erênî veguherînin
    yek = بەهای_ڕەها(yek)
    bicî = بەهای_ڕەها(bicî)

      # Encama destpêkê bikin
    netîce = 0

      # Hejmarên bi karanîna operasyonên bitwise pirjimar bikin
    لەکاتێکدا bicî:
          # Heke b xerîb e, encama A zêde bikin
        ئەگەر bicî & 1:
            netîce += yek

          # Ji hêla 1 bit 1 ve li milê çepê veguherînin
        yek <<= 1

          # Shift b bi 1 bit
        bicî >>= 1

    گەڕانەوە nîşan * netîce"
"def find_longest_element(lst):
    longest_element = ''
    longest_index = -1
    longest_count = 0
    
    for i, element in enumerate(lst):
        if len(str(element)) > len(longest_element):
            longest_element = str(element)
            longest_index = i
            longest_count = 1
        elif len(str(element)) == len(longest_element):
            longest_count += 1
    
    return longest_element, longest_index, longest_count

# Example usage:
lst = [1, 2.5, 'abc', 'defg', 10.25, -5, 'abcdefg']
longest_element, longest_index, longest_count = find_longest_element(lst)

print(""Longest Element:"", longest_element)
print(""Index of Longest Element:"", longest_index)
print(""Total Occurrences of Longest Element:"", longest_count)","پێناسەکردن find_longest_element(lst):
    longest_element = ''
    longest_index = -1
    longest_count = 0
    
    بۆ i, element لەناو ژمارە_بکەرەوە(lst):
        ئەگەر درێژی(ڕستە(element)) > درێژی(longest_element):
            longest_element = ڕستە(element)
            longest_index = i
            longest_count = 1
        ئەگەرنا_ئەگەر... درێژی(ڕستە(element)) == درێژی(longest_element):
            longest_count += 1
    
    گەڕانەوە longest_element, longest_index, longest_count

 #Example usage:
lst = [1, 2.5, 'abc', 'defg', 10.25, -5, 'abcdefg']
longest_element, longest_index, longest_count = find_longest_element(lst)

چاپکردن(""Longest Element:"", longest_element)
چاپکردن(""Index of Longest Element:"", longest_index)
چاپکردن(""Total Occurrences of Longest Element:"", longest_count)","پێناسەکردن hêmana_dirêjtirîn_bibînin(lst):
    Elementa_herî_dirêj = ''
    Indeksa_herî_dirêj = -1
    hejmartina_dirêjtirîn = 0
    
    بۆ ez, pêve لەناو ژمارە_بکەرەوە(lst):
        ئەگەر درێژی(ڕستە(pêve)) > درێژی(Elementa_herî_dirêj):
            Elementa_herî_dirêj = ڕستە(pêve)
            Indeksa_herî_dirêj = ez
            hejmartina_dirêjtirîn = 1
        ئەگەرنا_ئەگەر... درێژی(ڕستە(pêve)) == درێژی(Elementa_herî_dirêj):
            hejmartina_dirêjtirîn += 1
    
    گەڕانەوە Elementa_herî_dirêj, Indeksa_herî_dirêj, hejmartina_dirêjtirîn

  # Mînak Bikaranîna:
lst = [1, 2.5, 'abc', 'defg', 10.25, -5, 'abcdefg']
Elementa_herî_dirêj, Indeksa_herî_dirêj, hejmartina_dirêjtirîn = hêmana_dirêjtirîn_bibînin(lst)

چاپکردن(""Longest Element:"", Elementa_herî_dirêj)
چاپکردن(""Index of Longest Element:"", Indeksa_herî_dirêj)
چاپکردن(""Total Occurrences of Longest Element:"", hejmartina_dirêjtirîn)"
"import math

def is_prime(num):
    if num <= 1:
        return ""Composite""

    for i in range(2, int(math.sqrt(num)) + 1):
        if num % i == 0:
            return ""Composite""

    return ""Prime""","هاوردەکردن math

پێناسەکردن is_prime(num):
    ئەگەر num <= 1:
        گەڕانەوە ""Composite""

    بۆ i لەناو ڕێژە(2, ژمارەیەکی_تەواو(math.sqrt(num)) + 1):
        ئەگەر num % i == 0:
            گەڕانەوە ""Composite""

    گەڕانەوە ""Prime""","هاوردەکردن Zimanê_kanîn

پێناسەکردن Serokwezîr_e(n_ê):
    ئەگەر n_ê <= 1:
        گەڕانەوە ""Composite""

    بۆ ez لەناو ڕێژە(2, ژمارەیەکی_تەواو(Zimanê_kanîn.Sqrt(n_ê)) + 1):
        ئەگەر n_ê % ez == 0:
            گەڕانەوە ""Composite""

    گەڕانەوە ""Prime"""
"def print_primes_without_five(lower, upper):
    # Step 1: Create a boolean array ""is_prime[0..upper]"" and initialize
    # all entries it as true.
    is_prime = [True] * (upper + 1)
    is_prime[0] = is_prime[1] = False

    # Step 2: Mark all the multiples of prime numbers starting from 2
    # as false.
    p = 2
    while p * p <= upper:
        if is_prime[p]:
            for i in range(p * p, upper + 1, p):
                is_prime[i] = False
        p += 1

    # Step 3: Print all prime numbers in the given range excluding
    # numbers containing the digit 5.
    for num in range(lower, upper + 1):
        if is_prime[num] and '5' not in str(num):
            print(num)","پێناسەکردن print_primes_without_five(کەمتر, پیتی_گەورە):
     #Step 1: Create a boolean array ""is_prime[0..upper]"" and initialize
     #all entries it as true.
    is_prime = [ڕاست] * (پیتی_گەورە + 1)
    is_prime[0] = is_prime[1] = هەڵە

     #Step 2: Mark all the multiples of prime numbers starting from 2
     #as false.
    p = 2
    لەکاتێکدا p * p <= پیتی_گەورە:
        ئەگەر is_prime[p]:
            بۆ i لەناو ڕێژە(p * p, پیتی_گەورە + 1, p):
                is_prime[i] = هەڵە
        p += 1

     #Step 3: Print all prime numbers in the given range excluding
     #numbers containing the digit 5.
    بۆ num لەناو ڕێژە(کەمتر, پیتی_گەورە + 1):
        ئەگەر is_prime[num] و '5' نەخێر لەناو ڕستە(num):
            چاپکردن(num)","پێناسەکردن Primes_bêyî_pênc_çap_bikin(کەمتر, پیتی_گەورە):
      # Gav 1: Arrayek Boolean biafirînin ""is_prime [0..uper]"" û destpêkê
      # Hemî ew wekî rast vedibêje.
    Serokwezîr_e = [ڕاست] * (پیتی_گەورە + 1)
    Serokwezîr_e[0] = Serokwezîr_e[1] = هەڵە

      # Gav 2: Hemî pirjimarên hejmarên pêşîn ên ku ji 2 dest pê dikin nîşan bikin
      # wek derewîn.
    P = 2
    لەکاتێکدا P * P <= پیتی_گەورە:
        ئەگەر Serokwezîr_e[P]:
            بۆ ez لەناو ڕێژە(P * P, پیتی_گەورە + 1, P):
                Serokwezîr_e[ez] = هەڵە
        P += 1

      # Gav 3: Hemî hejmarên pêşîn ên li qada diyarkirî çap bikin
      # hejmarên ku di hejmarê 5 de hene.
    بۆ n_ê لەناو ڕێژە(کەمتر, پیتی_گەورە + 1):
        ئەگەر Serokwezîr_e[n_ê] و '5' نەخێر لەناو ڕستە(n_ê):
            چاپکردن(n_ê)"
"import time

# Function to check if a number is prime
def is_prime(n):
    if n < 2:
        return False
    for i in range(2, int(n**0.5) + 1):
        if n % i == 0:
            return False
    return True

# Caching mechanism for prime numbers
prime_cache = {}

# Modified function to check if a number is prime using caching
def is_prime_cached(n):
    if n in prime_cache:
        return prime_cache[n]
    prime = is_prime(n)
    prime_cache[n] = prime
    return prime

# Timer function
def timer(func):
    def wrapper(*args, **kwargs):
        start = time.time()
        result = func(*args, **kwargs)
        end = time.time()
        print(f""Execution time: {end - start} seconds"")
        return result
    return wrapper

# List comprehension to generate the list of prime numbers
@timer
def generate_prime_palindromic_fibonacci():
    return [num for num in range(10000, 20001) if is_prime_cached(num) and str(num) == str(num)[::-1] and is_fibonacci(num)]

# Function to check if a number is a Fibonacci number
def is_fibonacci(n):
    a, b = 0, 1
    while b < n:
        a, b = b, a + b
    return b == n

# Test the function
primes = generate_prime_palindromic_fibonacci()
print(primes)","هاوردەکردن time

 #Function to check if a number is prime
پێناسەکردن is_prime(n):
    ئەگەر n < 2:
        گەڕانەوە هەڵە
    بۆ i لەناو ڕێژە(2, ژمارەیەکی_تەواو(n**0.5) + 1):
        ئەگەر n % i == 0:
            گەڕانەوە هەڵە
    گەڕانەوە ڕاست

 #Caching mechanism for prime numbers
prime_cache = {}

 #Modified function to check if a number is prime using caching
پێناسەکردن is_prime_cached(n):
    ئەگەر n لەناو prime_cache:
        گەڕانەوە prime_cache[n]
    prime = is_prime(n)
    prime_cache[n] = prime
    گەڕانەوە prime

 #Timer function
پێناسەکردن timer(func):
    پێناسەکردن wrapper(*args, **kwargs):
        start = time.time()
        result = func(*args, **kwargs)
        end = time.time()
        چاپکردن(f""Execution time: {end - start} seconds"")
        گەڕانەوە result
    گەڕانەوە wrapper

 #List comprehension to generate the list of prime numbers
@timer
پێناسەکردن generate_prime_palindromic_fibonacci():
    گەڕانەوە [num بۆ num لەناو ڕێژە(10000, 20001) ئەگەر is_prime_cached(num) و ڕستە(num) == ڕستە(num)[::-1] و is_fibonacci(num)]

 #Function to check if a number is a Fibonacci number
پێناسەکردن is_fibonacci(n):
    a, b = 0, 1
    لەکاتێکدا b < n:
        a, b = b, a + b
    گەڕانەوە b == n

 #Test the function
primes = generate_prime_palindromic_fibonacci()
چاپکردن(primes)","هاوردەکردن dem

  # Fonksiyonên ku hûn hejmarek pêşîn kontrol bikin
پێناسەکردن Serokwezîr_e(N):
    ئەگەر N < 2:
        گەڕانەوە هەڵە
    بۆ ez لەناو ڕێژە(2, ژمارەیەکی_تەواو(N**0.5) + 1):
        ئەگەر N % ez == 0:
            گەڕانەوە هەڵە
    گەڕانەوە ڕاست

  # Mekanîzmaya caching ji bo hejmarên pêşîn
Serokwezîr_Serokwezîr = {}

  # Fonksiyona guherandî da ku hûn hejmarek bi karanîna caching_ê kontrol bikin
پێناسەکردن Serokwezîr_e(N):
    ئەگەر N لەناو Serokwezîr_Serokwezîr:
        گەڕانەوە Serokwezîr_Serokwezîr[N]
    Serokwezîr = Serokwezîr_e(N)
    Serokwezîr_Serokwezîr[N] = Serokwezîr
    گەڕانەوە Serokwezîr

  # Fonksiyona Timer
پێناسەکردن Timer(pêkenok):
    پێناسەکردن wrapper(*args, **kwargs):
        destpêkirin = dem.dem()
        netîce = pêkenok(*args, **kwargs)
        dawî = dem.dem()
        چاپکردن(an""Execution time: {end - start} seconds"")
        گەڕانەوە netîce
    گەڕانەوە wrapper

  # Fêmkirina navnîşê bikin ku navnîşa hejmarên pêşîn hilberînin
@Timer
پێناسەکردن FibonactiCI_ya_pêşîn_a_Serokwezîr_ava_bikin():
    گەڕانەوە [n_ê بۆ n_ê لەناو ڕێژە(10000, 20001) ئەگەر Serokwezîr_e(n_ê) و ڕستە(n_ê) == ڕستە(n_ê)[::-1] و fibonacci_ye(n_ê)]

  # Fonksiyonên ku hûn hejmarek hejmarek fibonacci ye kontrol bikin
پێناسەکردن fibonacci_ye(N):
    yek, bicî = 0, 1
    لەکاتێکدا bicî < N:
        yek, bicî = bicî, yek + bicî
    گەڕانەوە bicî == N

  # Fonksiyonê ceribînin
Primes = FibonactiCI_ya_pêşîn_a_Serokwezîr_ava_bikin()
چاپکردن(Primes)"
"import math

def average_list(lst):
    if not lst:
        return None
    
    if len(lst) == 1:
        return lst[0]
    
    total = 0
    count = 0
    
    for num in lst:
        if not isinstance(num, (int, float)):
            raise ValueError(""List contains non-numeric elements"")
        
        if isinstance(num, complex):
            raise ValueError(""List contains complex numbers"")
        
        if math.isnan(num):
            raise ValueError(""List contains NaN values"")
        
        if math.isinf(num):
            raise ValueError(""List contains infinity or negative infinity values"")
        
        if abs(num) > 1e308:
            raise ValueError(""List contains numbers that are too large"")
        
        total += num
        count += 1
    
    return total / count","هاوردەکردن math

پێناسەکردن average_list(lst):
    ئەگەر نەخێر lst:
        گەڕانەوە None
    
    ئەگەر درێژی(lst) == 1:
        گەڕانەوە lst[0]
    
    total = 0
    گێرانەوە = 0
    
    بۆ num لەناو lst:
        ئەگەر نەخێر نموونەیە(num, (ژمارەیەکی_تەواو, خاڵی_هەڵدەفڕێت)):
            ئیستسنای_بەرز_بکەنەوە هەڵەی_بەها(""List contains non-numeric elements"")
        
        ئەگەر نموونەیە(num, ئاڵۆز):
            ئیستسنای_بەرز_بکەنەوە هەڵەی_بەها(""List contains complex numbers"")
        
        ئەگەر math.isnan(num):
            ئیستسنای_بەرز_بکەنەوە هەڵەی_بەها(""List contains NaN values"")
        
        ئەگەر math.isinf(num):
            ئیستسنای_بەرز_بکەنەوە هەڵەی_بەها(""List contains infinity or negative infinity values"")
        
        ئەگەر بەهای_ڕەها(num) > 1e308:
            ئیستسنای_بەرز_بکەنەوە هەڵەی_بەها(""List contains numbers that are too large"")
        
        total += num
        گێرانەوە += 1
    
    گەڕانەوە total / گێرانەوە","هاوردەکردن Zimanê_kanîn

پێناسەکردن Navnîşa_navîn(lst):
    ئەگەر نەخێر lst:
        گەڕانەوە Netû
    
    ئەگەر درێژی(lst) == 1:
        گەڕانەوە lst[0]
    
    hemî = 0
    گێرانەوە = 0
    
    بۆ n_ê لەناو lst:
        ئەگەر نەخێر نموونەیە(n_ê, (ژمارەیەکی_تەواو, خاڵی_هەڵدەفڕێت)):
            ئیستسنای_بەرز_بکەنەوە هەڵەی_بەها(""List contains non-numeric elements"")
        
        ئەگەر نموونەیە(n_ê, ئاڵۆز):
            ئیستسنای_بەرز_بکەنەوە هەڵەی_بەها(""List contains complex numbers"")
        
        ئەگەر Zimanê_kanîn.isnan(n_ê):
            ئیستسنای_بەرز_بکەنەوە هەڵەی_بەها(""List contains NaN values"")
        
        ئەگەر Zimanê_kanîn.Isinf(n_ê):
            ئیستسنای_بەرز_بکەنەوە هەڵەی_بەها(""List contains infinity or negative infinity values"")
        
        ئەگەر بەهای_ڕەها(n_ê) > 1e308:
            ئیستسنای_بەرز_بکەنەوە هەڵەی_بەها(""List contains numbers that are too large"")
        
        hemî += n_ê
        گێرانەوە += 1
    
    گەڕانەوە hemî / گێرانەوە"
